record_id,week_no,date,work_centre,shift,planned_hrs,actual_hrs,utilization_pct,downtime_hrs,downtime_reason,delay_hrs,throughput_deviation_pct,overload_probability,operator_count,wc_status,scenario
WCU-09-3-WC-07-Af,9,2026-03-04,WC-07,Afternoon,8,7.55,63.15,0.45,Setup,1.49,19,0,3,Active,NORMAL
WCU-09-3-WC-07-Ni,9,2026-03-04,WC-07,Night,8,7.36,71.29,0.64,Planned Maintenance,1.3,-1,0,1,Active,NORMAL
WCU-09-3-WC-09-Mo,9,2026-03-04,WC-09,Morning,8,7.5,84.55,0.5,Material Wait,1.72,12,0.03,2,Active,NORMAL
WCU-09-3-WC-09-Af,9,2026-03-04,WC-09,Afternoon,8,7.96,68.9,0.04,Planned Maintenance,0.18,13,0,4,Active,NORMAL
WCU-09-3-WC-09-Ni,9,2026-03-04,WC-09,Night,8,7.06,93.19,0.94,Setup,1.68,0,0.32,4,Active,NORMAL
WCU-09-3-WC-12-Mo,9,2026-03-04,WC-12,Morning,8,7.77,77.25,0.23,None,1.48,11,0,2,Active,NORMAL
WCU-09-3-WC-12-Af,9,2026-03-04,WC-12,Afternoon,8,7.05,80.9,0.95,None,1.79,8,0.11,4,Active,NORMAL
WCU-09-3-WC-12-Ni,9,2026-03-04,WC-12,Night,8,7.31,61.4,0.69,None,1.9,16,0,2,Active,NORMAL
WCU-09-3-WC-15-Mo,9,2026-03-04,WC-15,Morning,8,7.84,74.99,0.16,None,0.91,9,0,3,Active,NORMAL
WCU-09-3-WC-15-Af,9,2026-03-04,WC-15,Afternoon,8,7.41,69.97,0.59,None,0.92,14,0,4,Active,NORMAL
WCU-09-3-WC-15-Ni,9,2026-03-04,WC-15,Night,8,7.42,91.67,0.58,Setup,1.22,3,0.19,2,Active,NORMAL
WCU-09-3-WC-ASSM-03-Mo,9,2026-03-04,WC-ASSM-03,Morning,8,7.35,64.72,0.65,None,0.15,17,0,4,Active,NORMAL
WCU-09-3-WC-ASSM-03-Af,9,2026-03-04,WC-ASSM-03,Afternoon,8,7.46,68.35,0.54,None,1.4,1,0,4,Active,NORMAL
WCU-09-3-WC-ASSM-03-Ni,9,2026-03-04,WC-ASSM-03,Night,8,7.19,82.71,0.81,None,0.73,5,0,4,Active,NORMAL
WCU-09-4-WC-01-Mo,9,2026-03-05,WC-01,Morning,8,7.1,77.11,0.9,None,1.47,17,0.01,1,Active,NORMAL
WCU-09-4-WC-01-Af,9,2026-03-05,WC-01,Afternoon,8,7.97,81.29,0.03,None,0.87,13,0,4,Active,NORMAL
WCU-09-4-WC-01-Ni,9,2026-03-05,WC-01,Night,8,7.46,61.12,0.54,None,1.92,19,0,2,Active,NORMAL
WCU-09-4-WC-04-Mo,9,2026-03-05,WC-04,Morning,8,7.69,90.4,0.31,Material Wait,1.67,-1,0.2,1,Active,NORMAL
WCU-09-4-WC-04-Af,9,2026-03-05,WC-04,Afternoon,8,7.56,86.93,0.44,Planned Maintenance,1.68,5,0.22,2,Active,NORMAL
WCU-09-4-WC-04-Ni,9,2026-03-05,WC-04,Night,8,7.92,78.09,0.08,None,1.25,2,0,4,Active,NORMAL
WCU-09-4-WC-07-Mo,9,2026-03-05,WC-07,Morning,8,7.04,87.59,0.96,None,1.79,16,0.12,4,Active,NORMAL
WCU-09-4-WC-07-Af,9,2026-03-05,WC-07,Afternoon,8,7.42,67.69,0.58,None,1.24,18,0,3,Active,NORMAL
WCU-09-4-WC-07-Ni,9,2026-03-05,WC-07,Night,8,7.37,60.1,0.63,None,1.49,18,0,3,Active,NORMAL
WCU-09-4-WC-09-Mo,9,2026-03-05,WC-09,Morning,8,7.16,86.46,0.84,Setup,1.49,16,0.15,2,Active,NORMAL
WCU-09-4-WC-09-Af,9,2026-03-05,WC-09,Afternoon,8,7.02,93.32,0.98,Setup,1.49,12,0.34,1,Active,NORMAL
WCU-09-4-WC-09-Ni,9,2026-03-05,WC-09,Night,8,7.3,78.83,0.7,Material Wait,1.23,19,0,1,Active,NORMAL
WCU-09-4-WC-12-Mo,9,2026-03-05,WC-12,Morning,8,7.04,86.62,0.96,None,1.3,7,0.18,4,Active,NORMAL
WCU-09-4-WC-12-Af,9,2026-03-05,WC-12,Afternoon,8,7.03,92.02,0.97,Setup,0.54,9,0.28,1,Active,NORMAL
WCU-09-4-WC-12-Ni,9,2026-03-05,WC-12,Night,8,7.91,77.79,0.09,None,1.76,20,0,4,Active,NORMAL
WCU-09-4-WC-15-Mo,9,2026-03-05,WC-15,Morning,8,7.46,62.74,0.54,None,1.74,14,0,3,Active,NORMAL
WCU-09-4-WC-15-Af,9,2026-03-05,WC-15,Afternoon,8,7.94,82.52,0.06,None,0.28,7,0,1,Active,NORMAL
WCU-09-4-WC-15-Ni,9,2026-03-05,WC-15,Night,8,7.55,59.15,0.45,None,1.07,0,0,3,Active,NORMAL
WCU-09-4-WC-ASSM-03-Mo,9,2026-03-05,WC-ASSM-03,Morning,8,7.89,56.85,0.11,None,1.3,14,0,3,Active,NORMAL
WCU-09-4-WC-ASSM-03-Af,9,2026-03-05,WC-ASSM-03,Afternoon,8,7.88,63.51,0.12,None,0.08,14,0,2,Active,NORMAL
WCU-09-4-WC-ASSM-03-Ni,9,2026-03-05,WC-ASSM-03,Night,8,7.71,78.96,0.29,None,0.23,15,0.07,4,Active,NORMAL
WCU-09-5-WC-01-Mo,9,2026-03-06,WC-01,Morning,8,7.99,73.56,0.01,None,0.4,0,0,3,Active,NORMAL
WCU-09-5-WC-01-Af,9,2026-03-06,WC-01,Afternoon,8,7.45,64.22,0.55,Material Wait,1.06,3,0,2,Active,NORMAL
WCU-09-5-WC-01-Ni,9,2026-03-06,WC-01,Night,8,7.33,85.74,0.67,Setup,0.63,3,0.06,1,Active,NORMAL
WCU-09-5-WC-04-Mo,9,2026-03-06,WC-04,Morning,8,7.33,95.0,0.67,None,1.3,7,0.38,3,Active,NORMAL
WCU-09-5-WC-04-Af,9,2026-03-06,WC-04,Afternoon,8,7.16,75.74,0.84,Material Wait,1.35,18,0,2,Active,NORMAL
WCU-09-5-WC-04-Ni,9,2026-03-06,WC-04,Night,8,7.54,90.49,0.46,Setup,0.8,-2,0.26,4,Active,NORMAL
WCU-09-5-WC-07-Mo,9,2026-03-06,WC-07,Morning,8,7.3,73.14,0.7,None,0.15,5,0,2,Active,NORMAL
WCU-09-5-WC-07-Af,9,2026-03-06,WC-07,Afternoon,8,7.25,86.51,0.75,None,0.02,2,0.07,4,Active,NORMAL
WCU-09-5-WC-07-Ni,9,2026-03-06,WC-07,Night,8,7.93,87.62,0.07,None,0.14,18,0.19,2,Active,NORMAL
WCU-09-5-WC-09-Mo,9,2026-03-06,WC-09,Morning,8,7.86,93.72,0.14,Planned Maintenance,0.57,17,0.3,1,Active,NORMAL
WCU-09-5-WC-09-Af,9,2026-03-06,WC-09,Afternoon,8,7.7,92.57,0.3,None,1.82,12,0.25,4,Active,NORMAL
WCU-09-5-WC-09-Ni,9,2026-03-06,WC-09,Night,8,7.8,70.76,0.2,None,0.63,-4,0,1,Active,NORMAL
WCU-09-5-WC-12-Mo,9,2026-03-06,WC-12,Morning,8,7.97,86.44,0.03,None,0.94,11,0.2,3,Active,NORMAL
WCU-09-5-WC-12-Af,9,2026-03-06,WC-12,Afternoon,8,7.93,60.4,0.07,Material Wait,0.59,18,0,1,Active,NORMAL
WCU-09-5-WC-12-Ni,9,2026-03-06,WC-12,Night,8,7.29,68.5,0.71,None,0.31,-1,0,4,Active,NORMAL
WCU-09-5-WC-15-Mo,9,2026-03-06,WC-15,Morning,8,7.26,65.57,0.74,Planned Maintenance,0.02,15,0,2,Active,NORMAL
WCU-09-5-WC-15-Af,9,2026-03-06,WC-15,Afternoon,8,7.34,84.1,0.66,Material Wait,0.16,17,0.16,2,Active,NORMAL
WCU-09-5-WC-15-Ni,9,2026-03-06,WC-15,Night,8,7.89,94.13,0.11,None,0.04,18,0.29,4,Active,NORMAL
WCU-09-5-WC-ASSM-03-Mo,9,2026-03-06,WC-ASSM-03,Morning,8,7.57,94.04,0.43,None,0.49,0,0.35,4,Active,NORMAL
WCU-09-5-WC-ASSM-03-Af,9,2026-03-06,WC-ASSM-03,Afternoon,8,7.14,70.01,0.86,Setup,1.03,0,0,4,Active,NORMAL
WCU-09-5-WC-ASSM-03-Ni,9,2026-03-06,WC-ASSM-03,Night,8,7.4,59.3,0.6,None,1.32,10,0,4,Active,NORMAL
WCU-10-1-WC-01-Mo,10,2026-03-09,WC-01,Morning,8,6.17,92.45,1.83,Material Wait,2.24,31,0.31,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-01-Af,10,2026-03-09,WC-01,Afternoon,8,7.01,97.25,0.99,Planned Maintenance,3.12,39,0.42,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-01-Ni,10,2026-03-09,WC-01,Night,8,7.32,107.68,0.68,Material Wait,2.47,33,0.48,1,Degraded,SUPPLIER_FAILURE
WCU-10-1-WC-04-Mo,10,2026-03-09,WC-04,Morning,8,7.22,86.22,0.78,Material Wait,0.74,43,0.19,3,Active,SUPPLIER_FAILURE
WCU-10-1-WC-04-Af,10,2026-03-09,WC-04,Afternoon,8,6.16,95.72,1.84,None,0.67,23,0.36,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-04-Ni,10,2026-03-09,WC-04,Night,8,7.04,98.53,0.96,Setup,2.59,34,0.28,2,Active,SUPPLIER_FAILURE
WCU-10-1-WC-07-Mo,10,2026-03-09,WC-07,Morning,8,7.28,92.02,0.72,None,2.61,31,0.19,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-07-Af,10,2026-03-09,WC-07,Afternoon,8,6.46,91.69,1.54,None,2.78,26,0.23,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-07-Ni,10,2026-03-09,WC-07,Night,8,6.68,76.75,1.32,None,3.28,13,0,1,Active,SUPPLIER_FAILURE
WCU-10-1-WC-09-Mo,10,2026-03-09,WC-09,Morning,8,6.28,104.93,1.72,None,3.96,14,0.49,1,Degraded,SUPPLIER_FAILURE
WCU-10-1-WC-09-Af,10,2026-03-09,WC-09,Afternoon,8,7.29,94.72,0.71,Material Wait,2.68,44,0.32,2,Active,SUPPLIER_FAILURE
WCU-10-1-WC-09-Ni,10,2026-03-09,WC-09,Night,8,7.48,108.29,0.52,Planned Maintenance,0.82,18,0.58,2,Degraded,SUPPLIER_FAILURE
WCU-10-1-WC-12-Mo,10,2026-03-09,WC-12,Morning,8,5.9,83.91,2.1,Planned Maintenance,1.2,32,0.0,2,Active,SUPPLIER_FAILURE
WCU-10-1-WC-12-Af,10,2026-03-09,WC-12,Afternoon,8,6.99,106.74,1.01,Material Wait,1.42,10,0.46,4,Degraded,SUPPLIER_FAILURE
WCU-10-1-WC-12-Ni,10,2026-03-09,WC-12,Night,8,5.8,99.68,2.2,None,3.36,20,0.49,4,Active,SUPPLIER_FAILURE
WCU-10-1-WC-15-Mo,10,2026-03-09,WC-15,Morning,8,6.74,98.06,1.26,None,1.3,21,0.35,1,Active,SUPPLIER_FAILURE
WCU-10-1-WC-15-Af,10,2026-03-09,WC-15,Afternoon,8,5.93,84.54,2.07,Material Wait,1.11,37,0.18,1,Active,SUPPLIER_FAILURE
WCU-10-1-WC-15-Ni,10,2026-03-09,WC-15,Night,8,6.71,96.21,1.29,Planned Maintenance,3.32,39,0.35,3,Active,SUPPLIER_FAILURE
WCU-10-1-WC-ASSM-03-Mo,10,2026-03-09,WC-ASSM-03,Morning,8,5.78,80.12,2.22,None,1.06,11,0.09,3,Active,SUPPLIER_FAILURE
WCU-10-1-WC-ASSM-03-Af,10,2026-03-09,WC-ASSM-03,Afternoon,8,6.42,78.33,1.58,Setup,1.03,20,0,1,Active,SUPPLIER_FAILURE
WCU-10-1-WC-ASSM-03-Ni,10,2026-03-09,WC-ASSM-03,Night,8,6.51,93.48,1.49,Material Wait,3.86,31,0.31,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-01-Mo,10,2026-03-10,WC-01,Morning,8,6.3,88.2,1.7,Setup,1.64,20,0.25,2,Active,SUPPLIER_FAILURE
WCU-10-2-WC-01-Af,10,2026-03-10,WC-01,Afternoon,8,6.0,96.03,2.0,Planned Maintenance,1.94,21,0.34,1,Active,SUPPLIER_FAILURE
WCU-10-2-WC-01-Ni,10,2026-03-10,WC-01,Night,8,7.19,70.68,0.81,None,1.47,21,0,2,Active,SUPPLIER_FAILURE
WCU-10-2-WC-04-Mo,10,2026-03-10,WC-04,Morning,8,5.98,102.8,2.02,None,1.64,18,0.46,2,Degraded,SUPPLIER_FAILURE
WCU-10-2-WC-04-Af,10,2026-03-10,WC-04,Afternoon,8,5.64,70.12,2.36,Setup,3.11,45,0,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-04-Ni,10,2026-03-10,WC-04,Night,8,6.05,94.85,1.95,Setup,1.05,15,0.3,3,Active,SUPPLIER_FAILURE
WCU-10-2-WC-07-Mo,10,2026-03-10,WC-07,Morning,8,7.24,70.97,0.76,None,2.35,23,0,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-07-Af,10,2026-03-10,WC-07,Afternoon,8,6.25,95.88,1.75,None,1.33,15,0.31,3,Active,SUPPLIER_FAILURE
WCU-10-2-WC-07-Ni,10,2026-03-10,WC-07,Night,8,7.01,100.42,0.99,Planned Maintenance,1.36,39,0.42,3,Degraded,SUPPLIER_FAILURE
WCU-10-2-WC-09-Mo,10,2026-03-10,WC-09,Morning,8,5.59,78.45,2.41,None,1.05,44,0,3,Active,SUPPLIER_FAILURE
WCU-10-2-WC-09-Af,10,2026-03-10,WC-09,Afternoon,8,7.14,78.03,0.86,Material Wait,1.29,24,0,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-09-Ni,10,2026-03-10,WC-09,Night,8,6.18,87.64,1.82,Material Wait,2.12,19,0.07,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-12-Mo,10,2026-03-10,WC-12,Morning,8,5.89,97.31,2.11,Planned Maintenance,3.69,26,0.4,1,Active,SUPPLIER_FAILURE
WCU-10-2-WC-12-Af,10,2026-03-10,WC-12,Afternoon,8,6.66,81.4,1.34,None,2.69,14,0.1,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-12-Ni,10,2026-03-10,WC-12,Night,8,7.21,76.11,0.79,Planned Maintenance,2.02,44,0,4,Active,SUPPLIER_FAILURE
WCU-10-2-WC-15-Mo,10,2026-03-10,WC-15,Morning,8,6.5,101.25,1.5,Planned Maintenance,0.83,24,0.52,2,Degraded,SUPPLIER_FAILURE
WCU-10-2-WC-15-Af,10,2026-03-10,WC-15,Afternoon,8,6.08,85.17,1.92,None,2.6,25,0.2,2,Active,SUPPLIER_FAILURE
WCU-10-2-WC-15-Ni,10,2026-03-10,WC-15,Night,8,6.66,104.83,1.34,None,1.13,41,0.58,2,Degraded,SUPPLIER_FAILURE
WCU-10-2-WC-ASSM-03-Mo,10,2026-03-10,WC-ASSM-03,Morning,8,5.91,88.82,2.09,None,1.39,17,0.24,1,Active,SUPPLIER_FAILURE
WCU-10-2-WC-ASSM-03-Af,10,2026-03-10,WC-ASSM-03,Afternoon,8,7.07,104.14,0.93,None,0.77,18,0.48,1,Degraded,SUPPLIER_FAILURE
WCU-10-2-WC-ASSM-03-Ni,10,2026-03-10,WC-ASSM-03,Night,8,6.27,92.42,1.73,None,3.38,13,0.19,3,Active,SUPPLIER_FAILURE
WCU-10-3-WC-01-Mo,10,2026-03-11,WC-01,Morning,8,5.93,82.52,2.07,None,3.99,29,0.12,2,Active,SUPPLIER_FAILURE
WCU-10-3-WC-01-Af,10,2026-03-11,WC-01,Afternoon,8,5.76,100.23,2.24,None,2.89,25,0.4,1,Degraded,SUPPLIER_FAILURE
WCU-10-3-WC-01-Ni,10,2026-03-11,WC-01,Night,8,6.42,89.93,1.58,None,1.04,17,0.15,4,Active,SUPPLIER_FAILURE
WCU-10-3-WC-04-Mo,10,2026-03-11,WC-04,Morning,8,6.0,76.89,2.0,Setup,3.13,33,0,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-04-Af,10,2026-03-11,WC-04,Afternoon,8,5.61,89.22,2.39,None,1.3,36,0.22,2,Active,SUPPLIER_FAILURE
WCU-10-3-WC-04-Ni,10,2026-03-11,WC-04,Night,8,6.69,81.25,1.31,Planned Maintenance,1.74,43,0.07,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-07-Mo,10,2026-03-11,WC-07,Morning,8,6.22,73.37,1.78,Setup,1.57,23,0,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-07-Af,10,2026-03-11,WC-07,Afternoon,8,5.67,81.29,2.33,None,2.08,19,0,3,Active,SUPPLIER_FAILURE
WCU-10-3-WC-07-Ni,10,2026-03-11,WC-07,Night,8,6.2,82.0,1.8,Material Wait,2.96,37,0.04,3,Active,SUPPLIER_FAILURE
WCU-10-3-WC-09-Mo,10,2026-03-11,WC-09,Morning,8,6.39,82.16,1.61,None,2.47,22,0.05,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-09-Af,10,2026-03-11,WC-09,Afternoon,8,5.81,109.65,2.19,None,1.3,19,0.57,4,Degraded,SUPPLIER_FAILURE
WCU-10-3-WC-09-Ni,10,2026-03-11,WC-09,Night,8,5.55,99.36,2.45,Setup,2.86,31,0.47,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-12-Mo,10,2026-03-11,WC-12,Morning,8,6.18,105.23,1.82,None,3.71,34,0.58,1,Degraded,SUPPLIER_FAILURE
WCU-10-3-WC-12-Af,10,2026-03-11,WC-12,Afternoon,8,6.3,86.51,1.7,Material Wait,2.03,20,0.09,4,Active,SUPPLIER_FAILURE
WCU-10-3-WC-12-Ni,10,2026-03-11,WC-12,Night,8,6.81,98.21,1.19,Material Wait,0.57,45,0.3,3,Active,SUPPLIER_FAILURE
WCU-10-3-WC-15-Mo,10,2026-03-11,WC-15,Morning,8,7.23,109.96,0.77,Material Wait,2.5,10,0.59,3,Degraded,SUPPLIER_FAILURE
WCU-10-3-WC-15-Af,10,2026-03-11,WC-15,Afternoon,8,6.33,78.46,1.67,None,3.32,13,0,2,Active,SUPPLIER_FAILURE
WCU-10-3-WC-15-Ni,10,2026-03-11,WC-15,Night,8,5.89,92.96,2.11,None,3.97,18,0.19,1,Active,SUPPLIER_FAILURE
WCU-10-3-WC-ASSM-03-Mo,10,2026-03-11,WC-ASSM-03,Morning,8,6.28,72.77,1.72,None,3.25,31,0,2,Active,SUPPLIER_FAILURE
WCU-10-3-WC-ASSM-03-Af,10,2026-03-11,WC-ASSM-03,Afternoon,8,6.71,75.89,1.29,None,0.88,14,0,3,Active,SUPPLIER_FAILURE
WCU-10-3-WC-ASSM-03-Ni,10,2026-03-11,WC-ASSM-03,Night,8,7.13,85.07,0.87,None,2.13,15,0.07,3,Active,SUPPLIER_FAILURE
WCU-10-4-WC-01-Mo,10,2026-03-12,WC-01,Morning,8,7.38,107.43,0.62,Material Wait,1.77,35,0.52,2,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-01-Af,10,2026-03-12,WC-01,Afternoon,8,6.67,85.84,1.33,Planned Maintenance,0.95,24,0.19,3,Active,SUPPLIER_FAILURE
WCU-10-4-WC-01-Ni,10,2026-03-12,WC-01,Night,8,6.33,79.88,1.67,Planned Maintenance,0.51,15,0.06,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-04-Mo,10,2026-03-12,WC-04,Morning,8,6.93,86.15,1.07,Setup,3.27,28,0.13,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-04-Af,10,2026-03-12,WC-04,Afternoon,8,6.74,107.98,1.26,Setup,3.66,12,0.46,2,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-04-Ni,10,2026-03-12,WC-04,Night,8,5.8,91.98,2.2,Planned Maintenance,1.96,28,0.27,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-07-Mo,10,2026-03-12,WC-07,Morning,8,6.54,85.78,1.46,Planned Maintenance,2.27,31,0.02,1,Active,SUPPLIER_FAILURE
WCU-10-4-WC-07-Af,10,2026-03-12,WC-07,Afternoon,8,5.68,106.02,2.32,None,2.73,15,0.55,1,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-07-Ni,10,2026-03-12,WC-07,Night,8,6.46,107.58,1.54,Material Wait,3.65,31,0.57,2,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-09-Mo,10,2026-03-12,WC-09,Morning,8,6.84,70.47,1.16,None,1.57,25,0,1,Active,SUPPLIER_FAILURE
WCU-10-4-WC-09-Af,10,2026-03-12,WC-09,Afternoon,8,6.29,78.96,1.71,None,3.78,39,0.06,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-09-Ni,10,2026-03-12,WC-09,Night,8,7.33,88.48,0.67,Planned Maintenance,3.08,26,0.15,3,Active,SUPPLIER_FAILURE
WCU-10-4-WC-12-Mo,10,2026-03-12,WC-12,Morning,8,6.58,76.07,1.42,Setup,1.51,29,0,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-12-Af,10,2026-03-12,WC-12,Afternoon,8,6.6,88.53,1.4,Material Wait,2.66,36,0.1,2,Active,SUPPLIER_FAILURE
WCU-10-4-WC-12-Ni,10,2026-03-12,WC-12,Night,8,6.42,94.16,1.58,Setup,2.16,30,0.23,4,Active,SUPPLIER_FAILURE
WCU-10-4-WC-15-Mo,10,2026-03-12,WC-15,Morning,8,6.36,101.56,1.64,None,3.09,42,0.4,1,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-15-Af,10,2026-03-12,WC-15,Afternoon,8,6.19,101.46,1.81,Setup,2.12,13,0.4,3,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-15-Ni,10,2026-03-12,WC-15,Night,8,6.96,106.76,1.04,None,1.39,36,0.57,3,Degraded,SUPPLIER_FAILURE
WCU-10-4-WC-ASSM-03-Mo,10,2026-03-12,WC-ASSM-03,Morning,8,5.56,91.09,2.44,None,2.96,23,0.27,2,Active,SUPPLIER_FAILURE
WCU-10-4-WC-ASSM-03-Af,10,2026-03-12,WC-ASSM-03,Afternoon,8,6.76,77.98,1.24,Material Wait,2.26,28,0,1,Active,SUPPLIER_FAILURE
WCU-10-4-WC-ASSM-03-Ni,10,2026-03-12,WC-ASSM-03,Night,8,7.06,97.87,0.94,None,3.1,20,0.4,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-01-Mo,10,2026-03-13,WC-01,Morning,8,7.22,88.0,0.78,Setup,0.6,24,0.09,1,Active,SUPPLIER_FAILURE
WCU-10-5-WC-01-Af,10,2026-03-13,WC-01,Afternoon,8,6.89,98.61,1.11,Setup,2.35,15,0.37,4,Active,SUPPLIER_FAILURE
WCU-10-5-WC-01-Ni,10,2026-03-13,WC-01,Night,8,6.14,76.01,1.86,None,3.55,44,0,4,Active,SUPPLIER_FAILURE
WCU-10-5-WC-04-Mo,10,2026-03-13,WC-04,Morning,8,7.28,83.86,0.72,Material Wait,1.79,33,0,2,Active,SUPPLIER_FAILURE
WCU-10-5-WC-04-Af,10,2026-03-13,WC-04,Afternoon,8,6.94,101.65,1.06,Material Wait,3.5,44,0.38,3,Degraded,SUPPLIER_FAILURE
WCU-10-5-WC-04-Ni,10,2026-03-13,WC-04,Night,8,6.88,83.09,1.12,None,2.11,43,0.13,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-07-Mo,10,2026-03-13,WC-07,Morning,8,7.05,103.98,0.95,None,3.45,23,0.47,4,Degraded,SUPPLIER_FAILURE
WCU-10-5-WC-07-Af,10,2026-03-13,WC-07,Afternoon,8,7.12,92.25,0.88,None,3.42,43,0.2,1,Active,SUPPLIER_FAILURE
WCU-10-5-WC-07-Ni,10,2026-03-13,WC-07,Night,8,5.94,95.01,2.06,Material Wait,3.29,36,0.39,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-09-Mo,10,2026-03-13,WC-09,Morning,8,5.74,80.21,2.26,Material Wait,2.23,31,0,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-09-Af,10,2026-03-13,WC-09,Afternoon,8,5.66,101.97,2.34,Setup,2.59,18,0.46,2,Degraded,SUPPLIER_FAILURE
WCU-10-5-WC-09-Ni,10,2026-03-13,WC-09,Night,8,5.98,87.79,2.02,None,2.43,31,0.25,2,Active,SUPPLIER_FAILURE
WCU-10-5-WC-12-Mo,10,2026-03-13,WC-12,Morning,8,7.24,109.18,0.76,None,1.93,17,0.67,1,Degraded,SUPPLIER_FAILURE
WCU-10-5-WC-12-Af,10,2026-03-13,WC-12,Afternoon,8,6.73,99.48,1.27,None,2.61,19,0.31,2,Active,SUPPLIER_FAILURE
WCU-10-5-WC-12-Ni,10,2026-03-13,WC-12,Night,8,5.55,91.42,2.45,None,3.93,43,0.21,2,Active,SUPPLIER_FAILURE
WCU-10-5-WC-15-Mo,10,2026-03-13,WC-15,Morning,8,7.46,70.31,0.54,None,2.94,11,0,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-15-Af,10,2026-03-13,WC-15,Afternoon,8,5.64,79.19,2.36,None,2.39,21,0,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-15-Ni,10,2026-03-13,WC-15,Night,8,6.94,87.99,1.06,Material Wait,2.1,22,0.15,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-ASSM-03-Mo,10,2026-03-13,WC-ASSM-03,Morning,8,6.71,108.93,1.29,Planned Maintenance,2.75,18,0.61,2,Degraded,SUPPLIER_FAILURE
WCU-10-5-WC-ASSM-03-Af,10,2026-03-13,WC-ASSM-03,Afternoon,8,6.11,92.93,1.89,None,1.79,45,0.18,3,Active,SUPPLIER_FAILURE
WCU-10-5-WC-ASSM-03-Ni,10,2026-03-13,WC-ASSM-03,Night,8,7.11,72.76,0.89,None,0.56,42,0,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-01-Mo,11,2026-03-16,WC-01,Morning,8,6.56,105.81,1.44,Planned Maintenance,1.23,26,0.59,3,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-01-Af,11,2026-03-16,WC-01,Afternoon,8,5.82,106.56,2.18,None,3.16,32,0.44,3,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-01-Ni,11,2026-03-16,WC-01,Night,8,6.34,70.14,1.66,Setup,3.43,17,0,4,Active,SUPPLIER_FAILURE
WCU-11-1-WC-04-Mo,11,2026-03-16,WC-04,Morning,8,7.27,88.1,0.73,None,3.73,23,0.26,2,Active,SUPPLIER_FAILURE
WCU-11-1-WC-04-Af,11,2026-03-16,WC-04,Afternoon,8,6.66,71.24,1.34,Setup,0.87,12,0,2,Active,SUPPLIER_FAILURE
WCU-11-1-WC-04-Ni,11,2026-03-16,WC-04,Night,8,6.91,106.35,1.09,None,1.56,42,0.47,2,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-07-Mo,11,2026-03-16,WC-07,Morning,8,7.12,95.52,0.88,None,2.71,32,0.27,4,Active,SUPPLIER_FAILURE
WCU-11-1-WC-07-Af,11,2026-03-16,WC-07,Afternoon,8,5.64,94.7,2.36,None,1.23,40,0.35,4,Active,SUPPLIER_FAILURE
WCU-11-1-WC-07-Ni,11,2026-03-16,WC-07,Night,8,6.66,70.76,1.34,None,2.98,35,0,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-09-Mo,11,2026-03-16,WC-09,Morning,8,6.85,79.41,1.15,None,0.97,44,0,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-09-Af,11,2026-03-16,WC-09,Afternoon,8,5.54,87.52,2.46,None,1.65,35,0.06,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-09-Ni,11,2026-03-16,WC-09,Night,8,5.61,102.23,2.39,Setup,0.99,13,0.44,4,Degraded,SUPPLIER_FAILURE
